query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSUNZbWItUV9BRRAB,CAESBkVnSUlOdw==,https://www.google.com/maps/contrib/104270285434832150877?hl=en-US,Anna Peura,104270285434832150877,https://lh3.googleusercontent.com/a/ACg8ocItsxF5NbQJ14N5ghe5HWRaxH2G6CNKdShaRzGHamNw=s120-c-rp-mo-br100,"Management here is not that great. I understand they try and help, but their help isn’t in a timely manner. Maintenance here is not organized at all. My dad had to write a strongly worded email just to get our washer a dryer replaced after 4 weeks of going back and forth with management. Then, they finally replaced it. Next, our dishwasher decided it didn’t want to run anymore so we put in a maintenance request. This time, the maintenance guy came the next day and said he would be back tomorrow to replace it. He never showed. A week went by and he never came. My roommate and I called the office to say we put in a request and it was never fixed. They told us that they don’t deal with that and that we have to put in another request, so we did. A week and a half went by and no one came to replace it still. It is now week 4 and I called on saturday to ask what was taking so long. they said they would text him and to have him come first thing monday morning. There was no show so I called them again. I was told yet again to put in another request. So I did. Although they keep stating that they don’t deal with it, they don’t put in much effort to make this happen quickly. I would not recommend signing here, as I will never again. Go somewhere that will fix your issues with the apartment faster. That, or they need to hire more maintenance people so tenants can be satisfied and that they can compete jobs in a timely manner. Indiana Law states that apartments must have appliances in good and working condition that encourages us to sign a lease. However, this is certainly not true here. On top of that, the pictures on the website are false advertising. We don’t have a workout place with equipment. The apartment complex is also not white on the outside. It needs to be stated somewhere that it’s not quite there yet. They also need to give tenants a timeline so we can know when to expect a gym. I signed my lease this year thinking there was going to be a gym with treadmills as it showed in the picture. It is still not built and was quite disappointing.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZbWItUV9BRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICYmb-Q_AE%7CCgsI2Y7T5QUQuJTRDw%7C?hl=en-US,1,1555351385,04/15/2019 18:03:05,7,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSURZeEozWXp3RRAB,CAESBkVnSUlPQQ==,https://www.google.com/maps/contrib/103775027831073020100?hl=en-US,Netflix Perry,103775027831073020100,https://lh3.googleusercontent.com/a/ACg8ocJEX9SCQwbj7gHpagDUjyVknphD8f9RXxUxVjkaQCtH=s120-c-rp-mo-br100,"Absolute terrible place to live. A complete scam. Parking permit rates went from yearly passes, to semester passes, and increased in price from $30/year to $40/semester. The management seems nice and helpful, but it is a ploy to get you to sign here.  They do not prorate, and leases almost never start and end on the first of the month (when they expect rent). So, if you move in on the 12th of whatever month, you still have to pay for the entire month even though you will only be living there for about half of the month.

And the same goes for moving out. My move out day is the 11th of the month, and they are making me pay for the entire month regardless of having paid for a full month when I moved in, and regardless of me actually being in the apartment for less than half of the month. So, basically they expect an EXTRA full month's rent outside of the time that you will actually be staying in the apartment. And ending the lease earlier on the 1st of the month is obviously not an option, as they will charge a $600 lease-breaking fee.

They have recently updated a lot of things, like turning the two-bed into 3-beds, decreasing the size of the dog park to make room for an adult-like jungle-gym that is never used, and other cosmetic things that hardly help the community. They added an extra person to each of the two-bed to 3-bed converts, raised the prices for each room, and did not bother to add space to any of these units, or extra parking for the additional people expected to be living on the property. This place is an absolute scam. Also, they are BIG on towing, and visitors parking, and non-permit parking is far and few between after 6-7 P.M.

This place sucks for what they try to make you pay. Please DO NOT SIGN HERE.

Also, read all the responses to some of the reviews posted here. As you can see, often the management person replying to some of these reviews gets a little snappy defending the property, and these are instances to take into consideration. And another thing to consider, some people who are living here, and say that they ""LOOOOOVE it!"" are often people who have come in AFTER some of the renovations and price inflations, so they do not know that they are being scammed. Some people are fine paying more for mediocrity, but as someone who supports herself financially, I refuse to get less than what I am paying for by staying another year.

Something I find funny about this place is that, as a resident of about 3 three years, the first time i renewed I was able to do another year lease, which is ideal as a college student. However, this last time I renewed my lease, I was only allowed to do so and keep my same unit (and rental rate) if I signed a 10 month lease as opposed to a 12. This means that I have to be moved out of my apartment just a week after graduation, which sucks time wise. Being that there is predominantly college students living on this property, you would think that this is something they would take into consideration.

I was told that I had to sign a 10-month lease because the following year (2019-2020) there would be NO MORE 2-bed units. But guess what?! Just a couple weeks ago, I get a notice on my door, asking me to extend my lease from May to the end of July--what would have originally been the end of my lease, had they not been so eager to get rid of the people who KNOW what they old prices were BEFORE they started ""upgrading"" (more like down-grading) everything. Honestly none of the ""upgrades"" they have done are worth the inflation.

AN ABSOLUTE TERRIBLE PLACE TO LIVE (if your mom and dad aren't paying for everything)",,,,,"Hello, Congrats on graduating! I’m sorry that in your 3 years that you were a resident, your rental rates went up. I assure you that if you call any area apartment, you would find the same thing, as rates increase. You would also find our parking to be cheaper, especially being located so close to the stadium, and rental prices being lower than area comps.  As for your lease, if you chose to release, the fee is not $600, and is clearly outlined in your signed lease, as well as the amount for the full months rent. The addition of our outdoor CrossFit gym  has been well received by other residents and visitors to our community. We wish you the best.",1558090349.0,05/17/2019 10:52:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZeEozWXp3RRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgIDYxJ3YzwE%7CCgwIjvKd5gUQ-OLjmgM%7C?hl=en-US,1,1556576526,04/29/2019 22:22:06,7,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChZDSUhNMG9nS0VJQ0FnSUMwcmRuTUZ3EAE,CAESBkVnSUlPUQ==,https://www.google.com/maps/contrib/110165704459710712345?hl=en-US,Cayli Chase,110165704459710712345,https://lh3.googleusercontent.com/a-/ALV-UjUcbKwMjU31fHuEF3268jVDgec_z9fjuP6jipSYToEbAA=s120-c-rp-mo-br100,"Where to start... we were told we couldn’t move in until August 21st due to renovations taking place (okay, understood); however, when we move in, there are still countless flaws to the apartment. Broken locks on windows that can’t be properly opened/closed (not to mention this is a legal safety issue that’s required to be taken care of), dryer backed up causing electric to be unnecessarily higher in cost, nicks all over the walls, holes not properly puttied in, and construction workers ear plugs and cig butts left throughout (I mean, seriously???). All of these have been documented and turned into the office but nothing has been fixed. Also, parking space is not accounted for regarding the amount of tenants this place harbors annually. A seriously unmet expectation!",,,,,"Hi Cayli, the only service request we have under work orders for your unit is from 10/1, where the ac compressor stopped working, and the ac unit has since been replaced. A vendor is on schedule for window, and door sash replacements next week, as noted during construction renovations. If you have any other issues in the meantime, we kindly ask that you place a work order so that our maintenance can review the issues. During our 2 weeks of turn on all units, including your unit that was renovated with new flooring, paint, appliances, etc, our vendors and staff work diligently to make sure everything is in working order. As noted during move in, if you find anything concerning, the move in sheet was provided, as well as our online tenant portal for any service repair issues. If you have any other issues, please let our office know. Have a great day!",1570719897.0,10/10/2019 15:04:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwcmRuTUZ3EAE!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgIC0rdnMFw%7CCgwI5aXo7AUQ8NfS6AE%7C?hl=en-US,2,1570378469,10/06/2019 16:14:29,3,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSURDMGVHdml3RRAB,CAESBkVnSUlPZw==,https://www.google.com/maps/contrib/110548191114822539702?hl=en-US,dominic matthys,110548191114822539702,https://lh3.googleusercontent.com/a-/ALV-UjW0yI83pkaTaqYWMGmMYlDmy8gQcCOQmNz6HI8QknoN9w=s120-c-rp-mo-br100,DO NOT LIVE HERE. Wish I could give 0 stars. First off they only have 200 spots of parking for 400+ residents which they conveniently left that info out when explaining the living situations here a year ago while signing the lease. Then charge $300 a pass! Lived here in Bloomington at 4 different apartments and never had to worry about paying for a pass let alone just getting a parking spot. Thats just what tipped the bucket this is easily the worst place I have ever lived. Waste of money.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDMGVHdml3RRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgIDC0eGviwE%7CCgwI8LTU-wUQgK7MpAE%7C?hl=en-US,1,1601510000,09/30/2020 23:53:20,13,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSUQ2cnFpN3dRRRAB,CAESBkVnSUlPdw==,https://www.google.com/maps/contrib/117635933459927931294?hl=en-US,Anna Cook,117635933459927931294,https://lh3.googleusercontent.com/a/ACg8ocIVuVyx8YbAjvr3M6dhR3KTZ6666HWR4pKMjHvLe0A6=s120-c-rp-mo-br100,Great place to live. They fixed our dryer within 24 hours of it being broken. The staff is very friendly and nice. They always email you with updates and reminders.,,,,,Thank you so much for the 5-star review! We are so glad to have you! -The Plato's Court Team,1634302812.0,10/15/2021 13:00:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2cnFpN3dRRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgID6rqi7wQE%7CCgsI4czTigYQwJnJTQ%7C?hl=en-US,5,1632953953,09/29/2021 22:19:13,0,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSUNBMjcyR2d3RRAB,CAESBkVnSUlQQQ==,https://www.google.com/maps/contrib/117349107869015778517?hl=en-US,A Smith,117349107869015778517,https://lh3.googleusercontent.com/a/ACg8ocIYJKQecivco6xHaWhhCOjJm7dawxPp8odr_-bp572F=s120-c-rp-mo-br100,"This is a wonderful property, the office staff is extremely helpful and always greets me with a smile. They even have a Courtesy Suite that my parents rent whenever they come to town to visit me! I will definitely be renewing to stay here at least another year.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBMjcyR2d3RRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICA272GgwE%7CCgsI_MzzwAUQwN3cTQ%7C?hl=en-US,5,1478289020,11/04/2016 19:50:20,1,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSURjb3Z6V3BBRRAB,CAESBkVnSUlQUQ==,https://www.google.com/maps/contrib/115789807890180570647?hl=en-US,Chad Edwards,115789807890180570647,https://lh3.googleusercontent.com/a-/ALV-UjWMtBPW_As1Zw0kU-IUiaP3pQ9JubYZDzZhAylXJH5J76E=s120-c-rp-mo-br100,Office staff extremely rude. Have laundry machines stacked in gym so the basketball area cannot be used. Taking advantage of “social distancing” to cut corners. When I tried to leave my number so management can call me back the young man refused to take my number and hung up on me. Caution. I do not recommend.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURjb3Z6V3BBRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgIDcovzWpAE%7CCgwI56_U9gUQkMO32wE%7C?hl=en-US,1,1591023591,06/01/2020 14:59:51,9,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSUNheHBLMGhnRRAB,CAESBkVnSUlQZw==,https://www.google.com/maps/contrib/117008019453434180973?hl=en-US,Shelby Thompson,117008019453434180973,https://lh3.googleusercontent.com/a-/ALV-UjWK-SVcQkv2BqjkfyGSyuyiEyKHSTgIvITAOkhjfSu0-wY=s120-c-rp-mo-br100,"This is a strange review as they didn’t have what I needed, but I have to be completely honest about their hospitality.They were super nice to me on the phone. It was the best I have received in a while on the phone while “home” shopping. I already have another place of living (now), but this place was super nice with me on the phone. Their customer service is much appreciated! Highly recommend with customer service!",,,,,"Thank you for the kind review. If there is anything we can do further for you, please don't hesitate to reach out! -The
Plato's Court Team",1634306412.0,10/15/2021 14:00:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNheHBLMGhnRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICaxpK0hgE%7CCgsIoJyNiAYQqJC6Rg%7C?hl=en-US,5,1627606560,07/30/2021 00:56:00,0,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSURBNE1yNnhBRRAB,CAESBkVnSUlQdw==,https://www.google.com/maps/contrib/102465728953354800325?hl=en-US,Katie Solkey,102465728953354800325,https://lh3.googleusercontent.com/a-/ALV-UjXs3Fg1LziT8SroLGdgxrXP-nFaDT-XrVhpnnOykvahLw=s120-c-rp-mo-br100,"Edited to respond to comments from management:
“In regards to the pest issue we have advised you before that so long as your trash bags are taken out regularly rather than being left in the apartment kitchen and closet for a long time that you will not continue to have this issue with gnats and ants.”

As I never received any response about the ants and gnats I’m not sure who you told this to. However, trash has never been the issue. The kitchen and living area, which are the only places food is present in my apartment, are the only places there has not been an ant problem.
As I said, ants come through the wall separating my apartment from the adjacent unit. I have watched the ants come under the wall between the bathtub and toilet. Ants also come in through the wall in the bedroom where I also do not store or eat food or leave food waste. I regularly vacuum and clean the floor. I do have a trashcan in my bathroom which I empty regularly, as I do with the trash in the kitchen. I have never in my life kept trash in the closet.
When I moved in there was a cloud of gnats in the apartment which I took care of along with the other health and cleanliness issues present at move in.
I was out of the country for the summer so before I left I took the trash out and everything was clean and bug free. When I returned, there were gnats and ants again. As my apartment was empty the entire summer, there was still no trash present upon my return. So, in the absence of myself, food, or trash, the pest issue reappeared.
In regards to your smoke detector battery, maintenance provided you a battery free of charge so that your smoke detector would work then.”

Yes this was explained by the staff member in May. What is problematic is that when maintenance was sent months later, he said he was there to replace a battery that I had requested. This request was in May, so that was either a big delay in response or miscommunication, both of which have been cornerstones of my experiences as a resident.
ORIGINAL REVIEW:
The wifi is terrible; at times it does not work at all. It's pretty dirty and they cater primarily to pets. Not people. The office is the only place to get packages and they have very limited hours. If you have classes or work during the day you will have to skip to get your package because they only hold the package for around 5 days. They are also not open at all on weekends. So if you were planning to have things delivered Saturday it won't happen. The apartments are very poorly constructed too. It's very overpriced for cheap materials and shoddy construction. The counters are separating from the wall because the sealant was so poorly done. In the kitchen and bathroom. There is also a problem with ants and gnats. I notified the apartment that ants were coming in through the bathroom wall from the apartment behind and nothing was done about it. I had to handle it. I also had to handle many other problems when I moved in, the highlights of which include thick coats of dust on all the ceiling and wall vents which indicates there's probably some type of circulation problem, mold behind the washing machine, muddy water coming up from the bathtub drain, and an army of gnats. The response time is like that for a lot of things. For example, there was an inspection in May where they found my smoke detector alarm wasn't working. One of the maintenance men gave me a new battery, but the management wasn't aware of this. A week or two prior to the next inspection, which was in August or September, someone came saying there was a report I needed a battery for my smoke detector. This is how most issues are handled here.",,,,,"Hello Ms Solkey,
Please allow us to address your concerns. The internet has been upgraded as of 9/14/16 and you would have had a letter in the mail about picking up a new modem which will increase upload and download speeds. You are also welcome to make sure that package deliveries for you go directly to your door through your delivery instructions, they do not have to bring them to the office. Package receiving is also not a service that we are obliged to offer but that we do as an amenity. We only hold for five days due to the space of the office and the number of packages that we receive which we believe is ample time given to pick up a valuable item. The office hours change seasonally and during the month of September the office was closed on weekends. In regards to the pest issue we have advised you before that so long as your trash bags are taken out regularly rather than being left in the apartment kitchen and closet for a long time that you will not continue to have this issue with gnats and ants. In regards to your smoke detector battery, maintenance provided you a battery free of charge so that your smoke detector would work then. The visit before the inspection was to ensure that you did not once again remove the battery so that we could check you as complaint.
Best Regards,
Knights Landing",1475014795.0,09/27/2016 22:19:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBNE1yNnhBRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgIDA4Mr6xAE%7CCgwI3diNwgUQwNijoAM%7C?hl=en-US,1,1480813661,12/04/2016 01:07:41,4,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChZDSUhNMG9nS0VJQ0FnSUNDX3NPaFVBEAE,CAESBkVnSUlRQQ==,https://www.google.com/maps/contrib/101612918349859145936?hl=en-US,Macenzie Ash,101612918349859145936,https://lh3.googleusercontent.com/a-/ALV-UjU2fpoGihai3mMLhhsJevEbgMYO4oygwTitCibRAgS8aA=s120-c-rp-mo-br100,This is the most horrible apartment complex I have ever lived in. They swindled their residents out of every penny not only through my residency but through a pandemic. My pet was no longer living there and they continued to charge me pet rent. Red hey lied about having a gym and multiple other amenities. When I called to complain they girl on the phone said “I do not have time for this and frankly don’t care” and hung up. My recommendation- DO NOT LIVE HERE. DO NOT LET YOUR CHILDREN LIVE HERE. DO NOT LET YOUR FRIENDS LIVE HERE.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDX3NPaFVBEAE!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICC_sOhUA%7CCgsI86aQ-gUQ8LPoPg%7C?hl=en-US,1,1598296947,08/24/2020 19:22:27,11,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChZDSUhNMG9nS0VJQ0FnSUNnN2RhblF3EAE,CAESBkVnSUlRUQ==,https://www.google.com/maps/contrib/110726221173265714066?hl=en-US,Sarada Davis,110726221173265714066,https://lh3.googleusercontent.com/a-/ALV-UjWw2FngqV8CfM2PGftWaSgmGLsNdmTG8XiMiI6lGJGkTw=s120-c-rp-mo-br100,"Parking at this place is terrible. They only have a few areas for visitors parking, and at nights all of the parking for tenants and guests gets full. Most of the time there aren't even spaces for people who live here to park, let alone if they want to have people over. The area may be ""well kept"" for the most part but it isn't even worth it to sign here if you can't find a place to put your dang car.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnN2RhblF3EAE!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICg7danQw%7CCgsImdf6zQUQgMSqIg%7C?hl=en-US,1,1505667993,09/17/2017 17:06:33,4,6089281769809673830,60,4,8,16,103
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,State On Campus Bloomington,0x886c66d2e4815c63:0x54817981dac47e66,ChIJY1yB5NJmbIgRZn7E2oF5gVQ,"https://www.google.com/maps/place/State+On+Campus+Bloomington/@39.1848458,-86.5328754,14z/data=!4m8!1m2!2m1!1sState+On+Campus+Bloomington!3m4!1s0x886c66d2e4815c63:0x54817981dac47e66!8m2!3d39.1848458!4d-86.5328754",https://search.google.com/local/reviews?placeid=ChIJY1yB5NJmbIgRZn7E2oF5gVQ&authuser=0&hl=en&gl=US,191,3.5,ChdDSUhNMG9nS0VJQ0FnSUNPbGZtMnZBRRAB,CAESBkVnSUlRZw==,https://www.google.com/maps/contrib/115696514418862876356?hl=en-US,Sam Weisgerber,115696514418862876356,https://lh3.googleusercontent.com/a/ACg8ocJBsoBWelevhV0KH2orNZ7fLUULkBBXlhe7ZWdUPPHh=s120-c-rp-mo-br100,"They have maintenance come without any warning, multiple times while I’m in the shower. Maintenance is creepy and makes me very uncomfortable! Absolutely unacceptable and a huge breach in privacy!",,,,,"Hi there, Sam. We cannot find you in our system. Would you please give us a call at (812) 334-2898 so that we can discuss your experience and better understand the specific details of your situation? I look forward to speaking with you -Heather Fulton, Community Manager",1655387432.0,06/16/2022 13:50:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPbGZtMnZBRRAB!2m1!1s0x0:0x54817981dac47e66!3m1!1s2@1:CIHM0ogKEICAgICOlfm2vAE%7CCgwIkOmnlQYQ0PqRoAI%7C?hl=en-US,1,1655305360,06/15/2022 15:02:40,8,6089281769809673830,60,4,8,16,103
